task_id,worker_id,task_date,task_complexity,time_taken_minutes,accuracy
5ccaa083-f5a4-4c63-93f2-b5e1fccbd0bd,W_001,2024-01-19,Low,7.3,0.963
5db55e6c-337e-40f8-b3ea-27f2f75583e0,W_001,2024-01-19,High,8.64,0.81
8dd7f65f-a143-4732-ab29-60868b45b69a,W_001,2024-01-19,Medium,7.37,0.922
b4b73b55-e43f-4251-b35a-ef7239a70b07,W_001,2024-01-20,Low,3.07,0.946
ff0a7fe2-d18c-45ad-b7b9-5c40a798f6a1,W_001,2024-01-20,Medium,9.48,0.924
72fd8a85-8672-4e85-8ec6-5ad32bd81034,W_001,2024-01-20,High,16.62,0.853
2ac05ae9-5b7e-4ddc-b1a0-51ab690e9ced,W_001,2024-01-20,Low,5.17,0.98
42899c4b-d1af-4b43-b6ce-0f694242e496,W_001,2024-01-20,Medium,5.65,0.932
dba6452b-1f90-494e-8c45-d296b737b97d,W_001,2024-01-20,Low,4.38,0.959
0d8bfa81-1716-4853-86d5-c924482f3794,W_001,2024-01-20,Medium,7.26,0.925
75e3a639-0365-4958-95a9-2b84a167ee0b,W_001,2024-01-20,High,14.84,0.857
f64b2a43-8da1-4246-a04d-cc5635fbb530,W_001,2024-01-20,Medium,8.52,0.919
6bc3e227-0cb8-4073-be32-96de5450ac43,W_001,2024-01-20,Low,5.2,0.94
7d628985-76df-4db3-bf29-bf04edb23730,W_001,2024-01-20,Medium,6.74,0.935
04ae570e-97b7-4cc0-b876-a5e12956bd55,W_001,2024-01-20,High,10.77,0.864
66d252ac-ce0e-45ab-bab2-326f20a9ecae,W_001,2024-01-20,High,13.09,0.923
2ed88b7f-b4bd-4025-8bee-eb599ce0d5e0,W_001,2024-01-21,Low,3.62,0.955
0b52968c-9cdd-4605-addd-9abe23ae6d61,W_001,2024-01-21,Medium,6.74,0.93
b6466d56-1f11-47c8-8e6d-f9bc21e17cf2,W_001,2024-01-21,Low,4.48,0.974
56c077d4-378c-4685-8a37-694795f19384,W_001,2024-01-21,High,5.04,0.845
47b69934-bef1-425f-9cac-03abae0119bb,W_001,2024-01-21,Medium,7.27,0.961
91646889-d2cd-493e-8dd9-fd7f516f627f,W_001,2024-01-21,Medium,5.54,0.944
9515e9b8-11d4-4b07-b2f9-b4b833b7279b,W_001,2024-01-21,High,13.18,0.924
8826d48a-1e36-4819-9d52-559b64527100,W_001,2024-01-21,High,12.81,0.909
2b41c078-f4f6-4289-9acd-08eb5890206d,W_001,2024-01-21,High,14.13,0.927
b2a67c08-882f-4988-a803-2447611d47ec,W_001,2024-01-21,Medium,7.03,0.944
a35065c4-a5f9-4669-96e5-a8a0ccde1edf,W_001,2024-01-21,High,11.67,0.886
ff7ebac2-45d0-4bb1-a353-66fe6b367c4a,W_001,2024-01-21,Low,4.31,0.98
7f220793-2b68-40d7-9a8d-b9b169cde3eb,W_001,2024-01-21,High,12.06,0.931
7f66c152-448b-408b-8e97-de59056ed83e,W_001,2024-01-21,Low,5.82,0.94
6d377441-8494-4887-b7d5-d9a27d0cf690,W_001,2024-01-21,High,9.28,0.91
d57fe050-a946-4e79-9415-2d5a23377a77,W_001,2024-01-21,Medium,10.24,0.936
beba8550-51e5-4b2b-b5bb-943a799ec47a,W_001,2024-01-22,High,11.11,0.888
414446e9-5cee-470c-8c72-b705c3fb9c52,W_001,2024-01-22,Low,4.64,0.973
25e0da47-e00d-48d6-b47c-ccca7f458221,W_001,2024-01-22,Medium,9.79,0.884
5dfaff74-e42a-4f74-a898-520da5e774c9,W_001,2024-01-22,Low,5.37,0.959
032a6808-50c2-4cca-9004-2466ed1667e4,W_001,2024-01-22,Low,6.57,0.969
8c2b56f0-1cb7-46f7-a97a-80860dfa4f08,W_001,2024-01-22,Medium,5.45,0.918
5129834e-af06-430a-bc96-6af9423eac0c,W_001,2024-01-22,High,9.1,0.792
5a8405cd-6fc6-4d4f-8f48-f9a0a820a8c3,W_001,2024-01-22,Low,5.65,0.99
80391f50-4598-4568-8c16-37c731faafb2,W_001,2024-01-22,Low,5.24,0.959
c53e7f1b-c288-4e67-9ddf-6def2d1d33ea,W_001,2024-01-22,Medium,7.67,0.896
887469fc-bf06-41d3-a898-3e093f758331,W_001,2024-01-22,High,15.69,0.837
735b999f-23e3-4efd-9365-60ccc45fe48f,W_001,2024-01-22,Low,5.9,0.966
2f8883a7-fa4d-485a-b16d-d0fd99bd9e1e,W_001,2024-01-22,Low,3.75,0.999
52e8b121-f7b0-4732-9c8f-711ef9d35b29,W_001,2024-01-23,High,12.54,0.871
f38ed156-fa50-4b59-8517-5e118c9e4301,W_001,2024-01-23,Medium,8.85,0.943
56f53638-542f-435d-a824-d9589005326a,W_001,2024-01-23,Medium,6.58,0.94
bb06f55b-5354-477c-8616-1262885ddfad,W_001,2024-01-23,Low,5.2,0.984
bf63547a-fb90-417f-8f6b-349deef00567,W_001,2024-01-23,Medium,6.45,0.929
bd03fd7b-ddd8-4a84-ae90-23e67c0b2fc5,W_001,2024-01-23,Low,4.32,1.0
c1a44427-d2a3-4363-92cd-b5538489e245,W_001,2024-01-23,Low,4.26,0.97
c106a518-c1af-4fc3-8e96-97f703e5a756,W_001,2024-01-23,Medium,9.26,0.91
47e6ed7b-1165-4ed1-b201-def55c7d6d52,W_001,2024-01-23,Low,4.72,0.969
62ed663f-4a04-45fd-87c1-53a8d646e273,W_001,2024-01-23,Low,4.55,0.922
62a138f7-1b30-4f64-be6c-e5b47bf2942d,W_001,2024-01-23,Medium,9.54,0.897
e3bfd34d-05b5-410a-a69c-f1e66ba54c0e,W_001,2024-01-23,High,10.07,0.878
363d51b5-7504-4b75-b623-b1c6e8072e80,W_001,2024-01-23,Low,7.4,0.97
25d245cb-492e-4f75-b17e-da9e41de8fc6,W_001,2024-01-23,Medium,7.67,0.931
5789c931-6d97-4d11-affc-7e90fd9235bd,W_001,2024-01-23,Low,4.12,0.971
008ffcb5-9985-481d-833a-d02176b9210d,W_001,2024-01-23,Low,4.0,0.964
6b417562-0b66-465f-a783-77dcbae9aeaf,W_001,2024-01-23,Medium,9.48,0.949
e25b6f5e-4f68-4dd1-b514-c789153923dc,W_001,2024-01-23,Low,6.4,0.988
ca0dc6b3-3774-4b95-86df-969341d2a052,W_001,2024-01-23,Low,6.81,0.977
1ed3c6b0-f630-4f02-9d12-141de0d21143,W_001,2024-01-23,High,13.79,0.905
e4f1e7b1-7e5f-4c31-b301-18ff97d7e83f,W_001,2024-01-24,Low,5.11,0.989
f997e566-143a-495c-b8da-32200f46f7c1,W_001,2024-01-24,High,16.15,0.852
11c1fbc1-bfa6-41cc-a0d2-00c19008fb2f,W_001,2024-01-24,Medium,7.45,0.936
099b4a2b-dde0-4dbc-b197-d5dc54b787e4,W_001,2024-01-24,Low,4.35,0.96
d2c5fb1f-e7b1-4c42-aafe-ec6a905985d5,W_001,2024-01-24,High,9.94,0.859
6a589b8f-50b1-4d5b-8f18-7222508e3e53,W_001,2024-01-24,Medium,7.96,0.994
a9f2c65d-068e-441d-be9a-c1422a1e848d,W_001,2024-01-24,Medium,6.6,0.953
c8005343-9dca-4936-bba7-c8a5a2e8cf40,W_001,2024-01-24,High,12.08,0.885
7033c2e5-ec41-4331-85c5-33ff8f653d55,W_001,2024-01-24,Low,4.5,0.974
bbec1f52-58a3-4ab7-a37d-c19f4843d097,W_001,2024-01-24,Low,4.74,0.937
c87c4f10-ad94-426b-a754-3e5b7a446ded,W_001,2024-01-24,High,13.87,0.915
827b6293-733e-4a34-aeb9-c1ee91e1d42f,W_001,2024-01-24,Low,3.77,0.941
e851e58b-2e29-4305-93f1-39df22688560,W_001,2024-01-24,High,8.88,0.96
b15ea1dc-d79b-4795-9fc4-39c2aff21fee,W_001,2024-01-25,High,11.65,0.915
fb38bfbf-808d-486f-9785-dcbb016aa3d6,W_001,2024-01-25,Low,5.8,0.974
205851e6-4bcd-4f7b-a7b6-6cf15c31ebe5,W_001,2024-01-25,Low,6.48,0.998
41d04923-41c2-4ea4-aa7b-1b2a92a67855,W_001,2024-01-25,Medium,8.6,0.909
a442fbd1-bb8c-4c9a-a12d-074ab0c8ceb5,W_001,2024-01-25,High,10.9,0.853
ea8cfc7e-0697-4e0f-bc63-9b02c30f964b,W_001,2024-01-25,High,12.65,0.868
c2ff4399-3547-47d2-95fd-feb6bda5193c,W_001,2024-01-25,Low,5.54,0.963
8c9abb04-90f5-40d0-98a9-51a22288b74a,W_001,2024-01-25,Low,2.77,0.975
7ff998ca-6484-4a90-82f5-8b07bfc0ce9c,W_001,2024-01-25,Medium,7.46,0.896
9908499a-88ae-4aa0-8f1d-84af53b0761f,W_001,2024-01-25,High,13.61,0.83
58390a3c-3fc8-4516-808f-39de2a1e70d2,W_001,2024-01-25,Low,4.53,0.977
3a3a0ea2-c328-41d3-95c0-a7104f9741e5,W_001,2024-01-25,High,8.89,0.869
b853ba03-6dae-44cc-89db-ae9a307f33c8,W_001,2024-01-25,Low,5.08,0.944
c0da618e-4219-4950-921d-f6d4ec4dc384,W_001,2024-01-25,Low,4.74,0.995
140cc753-5aa1-4f86-a583-afb600146a20,W_001,2024-01-25,Low,6.5,0.987
abc5595a-5317-497d-8f84-18f5fafe664a,W_001,2024-01-25,Low,5.85,0.994
20b21bb3-cace-4aa6-a2a6-6efecd1f6e80,W_001,2024-01-25,Low,5.38,0.979
787691ee-a58c-40fe-a195-e2ac1f937622,W_001,2024-01-25,Medium,7.55,0.941
79b865ee-684a-42c2-9b1b-a91fc779d51a,W_001,2024-01-26,Low,5.73,0.971
efec14f3-c8f3-43ee-9eba-291f9ba82164,W_001,2024-01-26,Low,4.87,0.949
421fd12c-b63e-4717-a9af-224cb3a2c235,W_001,2024-01-26,High,12.16,0.8
426d45a0-2670-47dc-b43c-898fb6f8e0c5,W_001,2024-01-26,Low,5.14,0.979
b1d9f054-82c8-4c7b-b7e0-61bb4515393f,W_001,2024-01-26,High,14.0,0.764
fb5975d8-d903-4361-832b-74341ef45bd0,W_001,2024-01-26,Low,4.13,0.978
aec3992a-97f1-4c6b-8f6a-bce010bf7951,W_001,2024-01-26,Low,6.11,0.949
57fe6ec9-f9c4-4bf6-8768-10ad2edfd255,W_001,2024-01-26,Low,5.28,0.957
c334ceca-f34f-43db-b17c-c32efe9cafa0,W_001,2024-01-26,Low,4.81,0.974
f2e01426-92ab-461a-85ae-1e2908c683f7,W_001,2024-01-27,High,11.94,0.96
d55435f5-9cdc-4b75-b3fc-271c3a1ca2f1,W_001,2024-01-27,Medium,8.3,0.962
8a2572c4-8d0f-4e7a-9e2c-9a7d38be0309,W_001,2024-01-27,Low,5.2,0.979
65e8128c-4520-41c3-8b78-12e7e6873a9b,W_001,2024-01-27,Medium,8.96,0.896
a61a5fef-99c2-45ef-8c48-8006a57ca7b7,W_001,2024-01-27,Low,4.23,0.976
bc5514f8-9b51-42a2-92a9-a41380bdd965,W_001,2024-01-27,Medium,7.9,0.94
5ee4ff66-610b-4d85-9c5f-6399669db6c4,W_001,2024-01-27,High,12.68,0.937
a59b1b5f-eca6-4713-be04-7526251f459a,W_001,2024-01-27,Medium,7.63,0.959
372052ff-cbc8-49c9-99df-5b4dd21f3f27,W_001,2024-01-27,Low,6.05,0.981
12812113-0c46-4f2f-9149-a7b3cb93cca3,W_001,2024-01-27,Medium,7.55,0.971
a1cf8012-0523-4cd4-a24b-08014713321a,W_001,2024-01-27,High,12.24,0.839
b56f62f4-ce4b-4538-82f6-fff2f987a21b,W_001,2024-01-27,Low,3.9,0.941
28d713ec-1c1e-430f-a018-005f1f637e2c,W_001,2024-01-27,Low,4.11,1.0
fa2ca6f6-8921-4ee6-abd3-ae910d707982,W_001,2024-01-27,Low,4.36,0.944
adb1774d-ca1b-40b2-b40d-238744e3680b,W_001,2024-01-27,Low,5.17,0.956
ffe71755-1851-4fe0-8a5c-deae5399f1ab,W_001,2024-01-27,Medium,6.97,0.998
979f78f2-b3df-4b03-9350-916e9ea38b46,W_001,2024-01-27,Low,5.06,0.993
304b3ed6-9c25-4545-bc68-95ec18cdc8c0,W_001,2024-01-28,Low,3.61,0.937
ba7cfedb-9b3b-4ce7-9bc2-70f5fc31fa38,W_001,2024-01-28,Medium,11.49,0.952
8b77b5eb-1a22-4d74-9037-4e33610c3447,W_001,2024-01-28,Medium,8.89,0.956
1cf0630f-d6fb-4dcb-a4a7-a2c6009ac5a6,W_001,2024-01-28,High,11.49,0.896
813367a9-8dce-4eeb-af9d-981b3b20a274,W_001,2024-01-28,High,10.49,0.869
5112e6a0-1b6c-474c-bdf2-c36cf798f055,W_001,2024-01-28,Low,4.13,0.95
99a47a7b-1e07-4bba-8b46-bd7c5d00f403,W_001,2024-01-28,Low,5.18,0.998
47a3451a-aceb-427a-9815-7db18ddf34e6,W_001,2024-01-28,Low,6.51,0.985
8b87b401-4ac1-45c3-af56-a619442b1685,W_001,2024-01-28,Low,4.02,0.966
309765ad-3eaf-441c-8e4c-350d87e9d6c3,W_001,2024-01-28,Low,4.03,0.981
a3620f6b-f637-47a3-b59b-ea32f6981d1d,W_001,2024-01-28,Medium,7.1,0.94
f94b3b20-0dc7-4d49-abac-6766c636bf5f,W_001,2024-01-28,Medium,10.1,0.928
673ff522-2f24-4daf-a849-f412d6a34d30,W_001,2024-01-28,Medium,8.19,0.917
2e47154e-b6db-4b6d-a472-4a3811389e77,W_001,2024-01-28,High,14.41,0.895
c60aaee6-3bbe-4004-8475-b84581d1bd3f,W_001,2024-01-28,High,10.6,0.853
a5b60722-0505-487c-8c46-179d6a5bf9a3,W_001,2024-01-29,High,11.45,0.91
55b81e87-e823-40d3-952a-12af384b4f23,W_001,2024-01-29,Low,4.28,0.988
5a5fbbfe-97b5-4ba1-ba9a-30604f1370e0,W_001,2024-01-29,High,15.64,0.847
ad97e065-ace8-4f6e-9ab9-b1bc01ce6b08,W_001,2024-01-29,Low,4.16,1.0
345baa0d-52d9-43d4-8d26-8e2484550e39,W_001,2024-01-29,Medium,8.79,0.908
1733539b-5f52-410e-94e9-c99eea15aa17,W_001,2024-01-29,High,11.63,0.875
3e1c34dc-a34c-49b1-bc6c-7a1aae39baba,W_001,2024-01-29,Low,6.22,1.0
5115603c-5f3c-488f-8e2e-5c96f4ba9e5d,W_001,2024-01-29,Medium,7.16,0.889
c18c8ea2-b127-4736-9270-736c8e752610,W_001,2024-01-29,Medium,8.47,0.93
febb841b-7f3e-4fc5-9a42-88935f174c1d,W_001,2024-01-29,Low,4.2,1.0
fbbb29e6-8a40-4d6d-8add-32e4f71b7ba9,W_001,2024-01-29,Low,5.98,0.992
1cf6d3b3-c659-49b3-b0af-e0d31c7193ff,W_001,2024-01-29,High,13.14,0.945
a2665520-5854-4710-9352-fb503edbdc7d,W_001,2024-01-29,Low,3.9,0.956
2ca10091-76f2-4b3e-9b41-bf1c25777256,W_001,2024-01-29,Low,5.03,0.955
360b551b-1036-4d60-9460-6d70ccd05c3c,W_001,2024-01-29,Low,4.38,0.984
c42199c4-51a6-46ba-a0d9-5507dfdad6a3,W_001,2024-01-29,Medium,8.5,0.955
319fd132-0656-45f6-81f6-442d0c956668,W_001,2024-01-30,Low,5.69,1.0
ee6117ea-8406-44e9-ad5c-b9f74996f143,W_001,2024-01-30,Medium,6.94,0.928
28cad470-9f98-41ab-8236-7ae337a81892,W_001,2024-01-30,Medium,6.51,0.949
f99ac88a-0ed0-499f-9ded-8e7b8e9d0ebe,W_001,2024-01-30,Medium,7.83,0.903
2ac872f6-2001-4b88-af35-4a7f3baed1a2,W_001,2024-01-30,Medium,9.97,0.894
56b90d5c-83f7-4134-ba31-ce9e5226aec6,W_001,2024-01-30,Medium,6.36,0.921
c567d422-57b9-4ff9-88ba-b267e5e2e426,W_001,2024-01-30,High,12.15,0.911
73a6b7f0-817c-4dd7-845f-5d1496d45eeb,W_001,2024-01-30,High,16.64,0.896
24939093-9242-43ee-9a4e-8a30b6856ce2,W_001,2024-01-30,Low,4.47,0.977
ec7f3867-1426-4eeb-86d4-acde721988c0,W_001,2024-01-30,High,13.42,0.918
8f5c68bb-df2c-4c52-82b6-6e506e68da7b,W_001,2024-01-30,Low,3.93,0.952
b0c6ddea-07e6-4d6b-88d9-b1dd389a36b1,W_001,2024-01-30,Low,3.16,0.98
9565f2c7-67ad-4d9b-97f5-faef85f3a193,W_001,2024-01-30,Low,7.16,0.947
7fdd607a-52c9-4b7d-a9a4-023bf7282d0e,W_001,2024-01-30,Medium,7.99,0.955
b69af226-43f0-4395-981c-ac082fdd855b,W_001,2024-01-30,High,11.23,0.899
83fcdbba-7200-48a1-8fdb-a6aa8c95a667,W_002,2024-01-01,High,13.84,0.868
89843762-0c06-4247-bc26-a34231e95c4d,W_002,2024-01-01,High,13.14,0.904
f3a2ea9c-1445-4e4b-b1b6-c8b5ed5c5ccb,W_002,2024-01-01,Low,4.83,0.955
b336e9d8-bf08-49c1-bb19-fbf8615eff71,W_002,2024-01-01,Low,3.96,0.996
3eaadc91-fae3-45f7-9ac7-3f7cbad3e673,W_002,2024-01-01,High,14.17,0.899
db985e86-8ab0-4f0f-9e5e-0aa85af74486,W_002,2024-01-01,Low,7.46,0.964
1065ff90-ddd8-44b6-a53f-e40ba5dfa1eb,W_002,2024-01-01,Medium,8.02,0.891
0aa48bae-648a-4c60-9112-473316f7ba19,W_002,2024-01-01,Low,4.63,0.95
81934d55-41a9-4fcf-9551-a813993d1961,W_002,2024-01-01,Low,5.06,0.981
392aa589-51b8-49fa-8dcc-6d2149c203c7,W_002,2024-01-01,High,8.4,0.854
7418ff5e-2a33-4861-92bd-9e7a5c249217,W_002,2024-01-01,Medium,6.59,0.926
e3b2f36f-0093-44f4-9036-1e612243d420,W_002,2024-01-01,Medium,8.81,0.892
028f7b91-3bf6-4934-a6b4-1035eb36cc0b,W_002,2024-01-01,Medium,7.68,0.975
c8389b50-4558-495e-b644-736f96d9264b,W_002,2024-01-01,Low,4.44,0.962
a6887e3e-c96c-4a9f-be5c-b39f34d5288e,W_002,2024-01-01,Low,4.39,0.964
d6be0444-e80e-49f7-8065-8b0c155a5ec4,W_002,2024-01-01,Medium,8.02,0.908
5177ec4f-6385-4506-bff1-f71406ad42e1,W_002,2024-01-01,High,12.87,0.928
2734e420-87c8-437f-9771-812de7e99a37,W_002,2024-01-01,Low,5.5,1.0
35f891d2-5462-4451-a265-548beff9e7df,W_002,2024-01-01,Low,3.63,0.966
90ca1a50-5bd3-4c69-a2e3-2f868626c1fc,W_002,2024-01-01,Low,6.21,0.964
b993eae3-cef2-406e-aea6-684d1d3e1394,W_002,2024-01-01,Medium,7.14,0.852
3fd55645-e17f-4fbb-a8f0-3b4318036726,W_002,2024-01-01,Low,5.86,0.954
d061692d-f31b-4959-b661-bb08c76529df,W_002,2024-01-02,Low,4.98,0.982
53b28522-c56d-4aa6-a661-0740f80f0fe7,W_002,2024-01-02,Low,3.04,1.0
06606087-39a7-483b-9ce7-3277e9d762e8,W_002,2024-01-02,High,11.95,0.843
156938f3-0125-474b-baaf-ccf6ec34562b,W_002,2024-01-02,Low,6.17,0.953
bf1e0a97-c162-4093-b4ff-8ed9944851cd,W_002,2024-01-02,Low,3.63,0.938
94258e81-9b50-4119-93dd-edd4d85a0346,W_002,2024-01-02,Low,5.28,0.974
54fa2a18-f1e0-46ed-9253-4e0daf970dd9,W_002,2024-01-02,High,10.66,0.922
b93668ee-eb94-425c-bc8a-6015f31c4e72,W_002,2024-01-02,Medium,5.6,0.918
2595c44a-eb96-456b-9ae8-67ceea5b621b,W_002,2024-01-02,High,16.31,0.856
392fa137-a1dd-40b4-911b-31f95ff31f91,W_002,2024-01-02,Medium,8.41,0.954
7e6f90d8-c0ef-4e01-9266-51ff1357adab,W_002,2024-01-03,Medium,8.69,0.91
70992fd6-6b19-4bc4-aa53-26b91c888a61,W_002,2024-01-03,Medium,7.66,0.933
ddf9c86f-ad96-4f84-9f8f-503ef02eac2e,W_002,2024-01-03,Low,4.63,0.974
910d8b7d-738e-4259-8431-4dd9750bcb89,W_002,2024-01-03,Low,4.2,0.996
c6f6c60b-315d-4afc-87fc-2c2e0bfd4172,W_002,2024-01-03,Low,6.2,0.957
191b588a-8839-400b-ac3f-5b2aaba2a495,W_002,2024-01-03,Medium,7.32,0.917
b59b2e4b-9f5a-4013-8e5f-f1a256c98723,W_002,2024-01-03,Low,6.19,0.984
72094575-a10a-4336-b695-cf2ec54811d6,W_002,2024-01-03,Low,5.61,0.996
5e19981c-b79b-42bb-af24-982574cfcda6,W_002,2024-01-03,Low,4.68,0.965
a5439b1d-202f-46f6-98bc-d8c97e9c8ded,W_002,2024-01-03,Medium,8.96,0.967
0e166452-c4a5-40d9-a9a6-18b16b338a75,W_002,2024-01-03,Medium,7.03,0.958
012e197d-289e-451e-a44e-939a07d24291,W_002,2024-01-03,High,14.91,0.952
8774767f-afcd-4502-9e04-149296c1311c,W_002,2024-01-03,Medium,8.81,0.962
4c314537-21dc-4fea-90fd-7dec47417a2b,W_002,2024-01-03,Low,5.56,0.966
4abd1f2b-a1a4-4f6a-ad4e-1f53803394b1,W_002,2024-01-03,Low,3.96,0.931
fae79103-c8a2-45c1-94f9-02ce34832684,W_002,2024-01-03,Low,5.58,0.973
b1e5ba9e-0d6f-4599-b052-0a914697e335,W_002,2024-01-04,Low,5.31,0.986
1a431486-b187-4a52-8a35-6e36dfcc442f,W_002,2024-01-04,Low,5.3,0.975
b52e878f-ac6f-44fc-9a6b-2a0a1a932ca2,W_002,2024-01-04,High,11.67,0.891
d15e9677-04a6-45fd-86a0-fcf0c923c62a,W_002,2024-01-04,Medium,9.82,0.926
a9ef4f7c-baf0-453a-b027-75a6a8f72dd0,W_002,2024-01-04,Medium,8.99,0.965
112b8e5a-1042-49a6-8165-18f485067687,W_002,2024-01-04,Low,5.33,0.971
a76ad44d-627d-4ddf-9721-4c98fc3d1175,W_002,2024-01-04,High,12.8,0.854
a1f98ddd-7ed1-49d8-b80b-05f3014c1a64,W_002,2024-01-04,High,12.06,0.82
ce448d54-d963-49a7-8133-3a02b6e130a4,W_002,2024-01-04,High,12.62,0.948
cc679b50-7925-4633-969b-c26078b9465d,W_002,2024-01-04,Medium,5.15,0.932
09378376-834f-4204-8392-743a057faa64,W_002,2024-01-04,Medium,9.13,0.941
e8f46e29-89d1-4929-8b77-475f7e450231,W_002,2024-01-04,Medium,7.07,0.944
6ff4b403-3032-4b58-9df9-856d92e715f9,W_002,2024-01-05,Low,4.79,0.953
4ed502ae-9b22-4536-b961-3d70134d4ea5,W_002,2024-01-05,High,12.52,0.824
0cd73686-010c-4b6c-9afc-a567f240bf12,W_002,2024-01-05,Medium,6.21,0.943
1866134c-4519-452f-8095-8fc8b2ab3a41,W_002,2024-01-05,Low,5.28,0.999
86360add-f2b0-44bd-8b49-6d910fd6f3f1,W_002,2024-01-05,Low,4.22,0.983
244ac91f-c021-4478-9746-9225e0c5369d,W_002,2024-01-05,High,9.1,0.836
9a2bb1af-e648-4744-b446-b3f4e9eaca01,W_002,2024-01-05,Low,5.72,0.963
c1b23816-6d99-4f42-b8ef-f080fd27c8aa,W_002,2024-01-05,High,10.37,0.796
428bb30c-c834-40a3-9508-d2425193e871,W_002,2024-01-05,Medium,8.34,0.958
1b9f05c7-1b72-4408-8fac-6e9c93c2b757,W_002,2024-01-05,Low,6.68,0.955
a5b55ed7-0ac9-42d4-ab69-3115c40ecdcb,W_002,2024-01-05,Low,3.47,0.995
890ccfb5-c5a6-4f05-b5e5-5eced32288fd,W_002,2024-01-05,Medium,8.27,0.905
a57088d2-69ac-4292-99c8-9c5f6ca81dfe,W_002,2024-01-05,Low,4.44,0.974
0e517196-851c-4867-afe4-922c638b47c8,W_002,2024-01-05,Medium,10.79,0.987
84897c32-75ca-4540-ad44-260c49fce0f1,W_002,2024-01-06,High,13.56,0.858
515f6749-b36c-453b-bc64-3f0587b2381d,W_002,2024-01-06,Low,6.12,0.957
87f31e40-61bd-459f-a013-d40bb21512a5,W_002,2024-01-06,Medium,8.13,0.974
791f3d43-b2e1-49a1-924a-adc827a31a20,W_002,2024-01-06,Low,4.57,0.952
c2b38daa-3ac6-4b66-b3f3-738e6ae0c28d,W_002,2024-01-06,Low,4.92,0.968
797196e4-4b4b-4303-8821-3a31934fc0c7,W_002,2024-01-06,Medium,8.28,0.947
46629bd9-6813-4f91-b95a-bf3cceff49e8,W_002,2024-01-06,Low,6.22,0.982
52ef76b2-c4e9-4db7-9c4f-47cc406ee1e8,W_002,2024-01-06,Low,6.15,0.964
df85bcd9-93ff-415e-9c83-368d1d526992,W_002,2024-01-06,Low,6.88,1.0
1c920d3c-6489-4069-b8dc-2692a38c553a,W_002,2024-01-06,Low,3.59,0.947
fe6d5881-0f62-42a8-9179-27f255d056bd,W_002,2024-01-06,Low,5.14,0.935
3530eb53-d5af-45c2-897c-1fcf041666d1,W_002,2024-01-06,Low,6.03,0.966
ba131412-4fa5-454d-a571-e5f14199ec93,W_002,2024-01-06,High,13.03,0.859
b633a6ea-93c8-4f26-8135-30145f77c132,W_002,2024-01-06,Low,3.89,0.969
d380b300-caf6-4bf4-8c2a-a26766334171,W_002,2024-01-06,Low,4.97,1.0
2e2ca00b-2249-493a-bbdf-331058ad5587,W_002,2024-01-06,Low,5.9,0.986
c2e6ee29-8c37-4ba1-9cd5-baaa3912fbaa,W_002,2024-01-07,Low,5.77,0.995
bf815d71-c6b8-4f6d-80d6-048331d53850,W_002,2024-01-07,High,10.05,0.844
5e99339c-cead-4833-a91e-b56ee21b13ee,W_002,2024-01-07,Low,4.77,0.977
4b2a4440-c6ac-44e1-af54-3f2e2b10bfde,W_002,2024-01-07,Low,4.7,1.0
25b3331d-bba5-4bc2-8fc0-f939eac25f85,W_002,2024-01-07,Medium,7.97,0.908
c3771819-fadc-42df-a3ea-ec4d908950fc,W_002,2024-01-07,Low,5.1,0.947
cdf194f9-1045-4038-afe2-423903c648f4,W_002,2024-01-07,Low,5.74,0.964
87dfccf4-fd32-4806-978e-46dcc7dff2ea,W_002,2024-01-07,Low,5.25,0.972
d6e24638-dbd0-4c2b-96b3-3a37fc2fcef7,W_002,2024-01-07,Medium,5.66,0.914
fd4f2395-b17e-44e2-b6d2-f2e841c907ec,W_002,2024-01-07,Medium,6.33,0.947
95f7007f-56aa-4e62-9c10-714d0d418aa5,W_002,2024-01-08,High,8.77,0.927
07662f27-27c2-4a7e-8532-67786c5d2a85,W_002,2024-01-08,Low,4.57,0.959
a83ccf12-7388-48bf-842c-68c2691cdc7d,W_002,2024-01-08,Low,5.2,0.993
5c5285e0-d1c7-400d-9c04-4d3ea1a3e1bc,W_002,2024-01-08,Medium,7.56,0.935
f10be81f-5818-42c4-a32e-2cc81d4eaf3b,W_002,2024-01-08,Medium,6.76,0.933
c46ec8fb-ac7c-4587-9579-b648f6f435c3,W_002,2024-01-08,Low,3.73,0.969
bc2730f8-313f-40fb-b1b4-de0461f40be2,W_002,2024-01-08,High,12.87,0.916
a0e9b142-4582-48d0-bd96-fa692d25de72,W_002,2024-01-08,Low,6.77,0.949
3b409fae-5622-4119-845d-650f435c6c6a,W_002,2024-01-08,Medium,8.03,0.908
45c86ab3-9368-4bd7-8f26-9bc14555a9ff,W_002,2024-01-08,High,10.71,0.878
8a89e49e-d97c-4c2d-9d11-7f7a6400a3dc,W_002,2024-01-08,Medium,7.03,0.906
ae7097a3-69a6-40c3-ae28-8f53216ffc66,W_002,2024-01-08,Low,6.16,0.955
4b763799-6a87-4fec-ba79-4682a4dc6276,W_002,2024-01-08,Medium,8.48,0.922
df24fd41-2736-4565-938e-1fb855ad59fb,W_002,2024-01-08,High,11.28,0.9
7b79d5cd-b34e-4a81-83df-dcf4d4ac907e,W_002,2024-01-08,Low,5.88,0.968
